model,ins_id,param_id,length,format,num,correct,order,total_score
internlm2_5-7b-chat-1m,4,1,60,0.0,1.0,0.0,0.5,0.4
internlm2_5-7b-chat-1m,4,2,60,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,4,3,60,0.75,0.5833333333333334,0.125,0.5,0.4625
internlm2_5-7b-chat-1m,4,4,60,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,0,0,120,0.75,0.3333333333333333,0.0,0.5,0.35
internlm2_5-7b-chat-1m,0,1,120,0.75,0.5,0.0,0.5,0.4
internlm2_5-7b-chat-1m,0,2,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,0,3,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,0,4,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,1,0,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,1,1,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,1,2,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,1,3,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,1,4,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,2,0,120,0.0,0.0,0.0,0.5,0.1
internlm2_5-7b-chat-1m,2,1,120,0.0,0.0,0.0,0.5,0.1
internlm2_5-7b-chat-1m,2,2,120,0.0,0.0,0.0,0.5,0.1
internlm2_5-7b-chat-1m,2,3,120,0.0,0.0,0.0,0.5,0.1
internlm2_5-7b-chat-1m,2,4,120,0.0,0.0,0.0,0.5,0.1
internlm2_5-7b-chat-1m,3,0,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,3,1,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,3,2,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,3,3,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,3,4,120,0.75,1.0,0.0,0.5,0.55
internlm2_5-7b-chat-1m,4,0,120,0.0,1.0,0.0,0.5,0.4
internlm2_5-7b-chat-1m,4,1,120,0.0,1.0,0.0,0.5,0.4
internlm2_5-7b-chat-1m,4,2,120,0.0,1.0,0.0,0.5,0.4
internlm2_5-7b-chat-1m,4,3,120,0.0,1.0,0.0,0.5,0.4
internlm2_5-7b-chat-1m,4,4,120,0.0,1.0,0.0,0.5,0.4
LWM-Text-Chat-1M,0,0,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,0,1,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,2,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,3,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,4,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,1,0,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,1,1,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,1,2,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,1,3,3,0.0,0.16666666666666666,0.125,0.5,0.1875
LWM-Text-Chat-1M,1,4,3,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,2,0,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,1,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,2,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,3,3,0.25,0.5833333333333334,0.0,0.5,0.325
LWM-Text-Chat-1M,2,4,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,3,0,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,1,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,2,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,3,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,4,3,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,4,0,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,1,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,2,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,3,3,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,4,4,3,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,0,0,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,0,1,6,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,2,6,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,3,6,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,4,6,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,1,0,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,1,1,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,1,2,6,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,1,3,6,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,1,4,6,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,2,0,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,1,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,2,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,3,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,4,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,3,0,6,0.5,1.0,0.0,0.5,0.5
LWM-Text-Chat-1M,3,1,6,0.5,1.0,0.0,0.5,0.5
LWM-Text-Chat-1M,3,2,6,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,3,6,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,4,6,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,4,0,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,1,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,2,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,3,6,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,4,6,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,0,13,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,1,13,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,2,13,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,3,13,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,4,13,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,1,0,13,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,1,13,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,2,13,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,3,13,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,4,13,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,2,0,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,1,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,2,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,3,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,4,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,3,0,13,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,1,13,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,2,13,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,3,13,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,4,13,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,4,0,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,1,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,2,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,3,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,4,13,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,0,0,28,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,1,28,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,2,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,3,28,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,4,28,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,0,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,1,1,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,1,2,28,0.75,0.22222222222222224,0.0,0.5,0.3166666666666667
LWM-Text-Chat-1M,1,3,28,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,4,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,2,0,28,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,1,28,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,2,28,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,3,28,0.25,0.5,0.0,0.5,0.3
LWM-Text-Chat-1M,2,4,28,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,3,0,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,1,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,2,28,1.0,1.0,0.0,0.5,0.6
LWM-Text-Chat-1M,3,3,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,4,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,4,0,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,4,1,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,4,2,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,4,3,28,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,4,4,28,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,0,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,1,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,2,60,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,0,3,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,4,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,0,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,1,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,2,60,0.75,0.11111111111111109,0.0,0.5,0.2833333333333333
LWM-Text-Chat-1M,1,3,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,4,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,2,0,60,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,1,60,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,2,60,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,3,60,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,4,60,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,3,0,60,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,1,60,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,2,60,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,3,60,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,4,60,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,4,0,60,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,1,60,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,2,60,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,3,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,4,4,60,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,0,0,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,0,1,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,0,2,120,0.75,0.5555555555555556,0.0,0.5,0.4166666666666667
LWM-Text-Chat-1M,0,3,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,0,4,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,1,0,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,1,1,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,1,2,120,0.75,0.0,0.0,0.5,0.25
LWM-Text-Chat-1M,1,3,120,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,1,4,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,0,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,1,120,0.0,0.0,0.0,0.5,0.1
LWM-Text-Chat-1M,2,2,120,0.25,0.22222222222222224,0.0,0.5,0.2166666666666667
LWM-Text-Chat-1M,2,3,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,2,4,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,3,0,120,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,1,120,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,2,120,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,3,120,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,3,4,120,0.75,1.0,0.0,0.5,0.55
LWM-Text-Chat-1M,4,0,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,1,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,2,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,3,120,0.25,0.0,0.0,0.5,0.15
LWM-Text-Chat-1M,4,4,120,0.25,0.0,0.0,0.5,0.15
Qwen2.5-72B-Instruct,0,0,3,0.75,1.0,0.5,0.5,0.7
Qwen2.5-72B-Instruct,0,1,3,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,0,2,3,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,0,3,3,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,0,4,3,0.75,1.0,0.6999999999999998,1.0,0.86
Qwen2.5-72B-Instruct,1,0,3,0.75,1.0,1.0,1.0,0.95
Qwen2.5-72B-Instruct,1,1,3,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,1,2,3,0.75,1.0,0.6666666666666666,1.0,0.85
Qwen2.5-72B-Instruct,1,3,3,0.75,1.0,0.875,1.0,0.9125
Qwen2.5-72B-Instruct,1,4,3,0.75,1.0,0.6999999999999998,1.0,0.86
Qwen2.5-72B-Instruct,2,0,3,0.75,1.0,1.0,1.0,0.95
Qwen2.5-72B-Instruct,2,1,3,0.75,1.0,0.75,1.0,0.875
Qwen2.5-72B-Instruct,2,2,3,0.75,1.0,0.6666666666666666,1.0,0.85
Qwen2.5-72B-Instruct,2,3,3,0.75,1.0,0.625,1.0,0.8375
Qwen2.5-72B-Instruct,2,4,3,0.75,1.0,0.6999999999999998,1.0,0.86
Qwen2.5-72B-Instruct,3,0,3,0.75,1.0,0.5,0.5,0.7
Qwen2.5-72B-Instruct,3,1,3,0.75,1.0,0.75,1.0,0.875
Qwen2.5-72B-Instruct,3,2,3,0.75,1.0,0.8333333333333334,1.0,0.9
Qwen2.5-72B-Instruct,3,3,3,0.75,1.0,0.75,1.0,0.875
Qwen2.5-72B-Instruct,3,4,3,0.75,1.0,0.6999999999999998,1.0,0.86
Qwen2.5-72B-Instruct,4,0,3,0.75,1.0,1.0,1.0,0.95
Qwen2.5-72B-Instruct,4,1,3,0.75,1.0,0.75,1.0,0.875
Qwen2.5-72B-Instruct,4,2,3,0.75,1.0,0.6666666666666666,1.0,0.85
Qwen2.5-72B-Instruct,4,3,3,0.75,1.0,0.75,1.0,0.875
Qwen2.5-72B-Instruct,4,4,3,0.75,1.0,0.6999999999999998,1.0,0.86
Qwen2.5-72B-Instruct,0,0,6,0.75,1.0,0.5,0.5,0.7
Qwen2.5-72B-Instruct,0,1,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,0,2,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,0,3,6,0.75,1.0,0.875,1.0,0.9125
Qwen2.5-72B-Instruct,0,4,6,0.75,1.0,0.3,1.0,0.74
Qwen2.5-72B-Instruct,1,0,6,0.75,1.0,1.0,1.0,0.95
Qwen2.5-72B-Instruct,1,1,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,1,2,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,1,3,6,0.75,1.0,0.75,1.0,0.875
Qwen2.5-72B-Instruct,1,4,6,0.75,1.0,0.3,1.0,0.74
Qwen2.5-72B-Instruct,2,0,6,0.75,1.0,0.5,0.5,0.7
Qwen2.5-72B-Instruct,2,1,6,0.75,1.0,0.25,0.5,0.625
Qwen2.5-72B-Instruct,2,2,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,2,3,6,0.75,1.0,0.625,1.0,0.8375
Qwen2.5-72B-Instruct,2,4,6,0.75,1.0,0.4000000000000001,1.0,0.77
Qwen2.5-72B-Instruct,3,0,6,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,1,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,3,2,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,3,3,6,0.75,1.0,0.75,1.0,0.875
Qwen2.5-72B-Instruct,3,4,6,0.75,1.0,0.4000000000000001,1.0,0.77
Qwen2.5-72B-Instruct,4,0,6,0.75,1.0,0.5,0.5,0.7
Qwen2.5-72B-Instruct,4,1,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,4,2,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-72B-Instruct,4,3,6,0.75,1.0,0.625,1.0,0.8375
Qwen2.5-72B-Instruct,4,4,6,0.75,1.0,0.4000000000000001,1.0,0.77
Qwen2.5-72B-Instruct,0,0,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,1,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,2,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,3,13,0.75,1.0,0.25,1.0,0.725
Qwen2.5-72B-Instruct,0,4,13,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-72B-Instruct,1,0,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,1,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,2,13,0.75,1.0,0.3333333333333333,1.0,0.75
Qwen2.5-72B-Instruct,1,3,13,0.75,1.0,0.25,1.0,0.725
Qwen2.5-72B-Instruct,1,4,13,0.75,1.0,0.20000000000000004,1.0,0.71
Qwen2.5-72B-Instruct,2,0,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,1,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,2,13,0.75,1.0,0.3333333333333333,1.0,0.75
Qwen2.5-72B-Instruct,2,3,13,0.75,1.0,0.25,1.0,0.725
Qwen2.5-72B-Instruct,2,4,13,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-72B-Instruct,3,0,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,1,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,2,13,0.75,1.0,0.3333333333333333,1.0,0.75
Qwen2.5-72B-Instruct,3,3,13,0.75,1.0,0.25,1.0,0.725
Qwen2.5-72B-Instruct,3,4,13,0.75,1.0,0.4000000000000001,1.0,0.77
Qwen2.5-72B-Instruct,4,0,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,1,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,2,13,0.75,1.0,0.16666666666666666,0.5,0.6
Qwen2.5-72B-Instruct,4,3,13,0.75,1.0,0.25,1.0,0.725
Qwen2.5-72B-Instruct,4,4,13,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-72B-Instruct,0,0,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,1,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,2,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,3,28,0.75,1.0,0.375,1.0,0.7625
Qwen2.5-72B-Instruct,0,4,28,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-72B-Instruct,1,0,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,1,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,2,28,0.75,1.0,0.16666666666666666,0.5,0.6
Qwen2.5-72B-Instruct,1,3,28,0.75,1.0,0.125,0.5,0.5875
Qwen2.5-72B-Instruct,1,4,28,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-72B-Instruct,2,0,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,1,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,2,28,0.75,1.0,0.3333333333333333,1.0,0.75
Qwen2.5-72B-Instruct,2,3,28,0.75,1.0,0.375,1.0,0.7625
Qwen2.5-72B-Instruct,2,4,28,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-72B-Instruct,3,0,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,1,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,2,28,0.75,1.0,0.16666666666666666,0.5,0.6
Qwen2.5-72B-Instruct,3,3,28,0.75,1.0,0.25,1.0,0.725
Qwen2.5-72B-Instruct,3,4,28,0.75,1.0,0.20000000000000004,1.0,0.71
Qwen2.5-72B-Instruct,4,0,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,1,28,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,2,28,0.75,1.0,0.3333333333333333,1.0,0.75
Qwen2.5-72B-Instruct,4,3,28,0.75,1.0,0.375,1.0,0.7625
Qwen2.5-72B-Instruct,4,4,28,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-72B-Instruct,0,0,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,1,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,2,60,0.75,1.0,0.3333333333333333,1.0,0.75
Qwen2.5-72B-Instruct,0,3,60,0.75,1.0,0.125,0.5,0.5875
Qwen2.5-72B-Instruct,0,4,60,0.75,1.0,0.20000000000000004,1.0,0.71
Qwen2.5-72B-Instruct,1,0,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,1,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,2,60,0.75,1.0,0.16666666666666666,0.5,0.6
Qwen2.5-72B-Instruct,1,3,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,4,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,0,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,1,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,2,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,3,60,0.75,1.0,0.125,0.5,0.5875
Qwen2.5-72B-Instruct,2,4,60,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-72B-Instruct,3,0,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,1,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,2,60,0.75,1.0,0.3333333333333333,1.0,0.75
Qwen2.5-72B-Instruct,3,3,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,4,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,0,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,1,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,2,60,0.75,1.0,0.3333333333333333,1.0,0.75
Qwen2.5-72B-Instruct,4,3,60,0.75,1.0,0.125,0.5,0.5875
Qwen2.5-72B-Instruct,4,4,60,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-72B-Instruct,0,0,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,1,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,0,2,120,0.75,1.0,0.16666666666666666,0.5,0.6
Qwen2.5-72B-Instruct,0,3,120,0.75,1.0,0.125,0.5,0.5875
Qwen2.5-72B-Instruct,0,4,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,0,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,1,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,1,2,120,0.75,1.0,0.3333333333333333,1.0,0.75
Qwen2.5-72B-Instruct,1,3,120,0.75,1.0,0.125,0.5,0.5875
Qwen2.5-72B-Instruct,1,4,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,0,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,1,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,2,2,120,0.75,1.0,0.16666666666666666,0.5,0.6
Qwen2.5-72B-Instruct,2,3,120,0.75,1.0,0.125,0.5,0.5875
Qwen2.5-72B-Instruct,2,4,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,0,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,1,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,3,2,120,0.75,1.0,0.16666666666666666,0.5,0.6
Qwen2.5-72B-Instruct,3,3,120,0.75,1.0,0.125,0.5,0.5875
Qwen2.5-72B-Instruct,3,4,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,0,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,1,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-72B-Instruct,4,2,120,0.75,1.0,0.16666666666666666,0.5,0.6
Qwen2.5-72B-Instruct,4,3,120,0.75,1.0,0.125,0.5,0.5875
Qwen2.5-72B-Instruct,4,4,120,0.75,1.0,0.0,0.5,0.55
Qwen2.5-7B-Instruct,0,0,3,0.75,1.0,0.5,0.5,0.7
Qwen2.5-7B-Instruct,0,1,3,0.75,1.0,0.25,0.5,0.625
Qwen2.5-7B-Instruct,0,2,3,0.75,1.0,0.0,0.5,0.55
